nodes,NR,NW,clients,read_s,write_s
17,10,12,6,0.12,0.18
17,10,12,7,0.12,0.18
17,10,12,8,0.13,0.18
17,10,12,9,0.13,0.18
17,10,12,10,0.13,0.19
17,10,13,1,0.1,0.15
17,10,13,2,0.1,0.16
17,10,13,3,0.11,0.16
17,10,13,4,0.11,0.18
17,10,13,5,0.12,0.21
17,10,13,6,0.12,0.18
17,10,13,7,0.12,0.19
17,10,13,8,0.13,0.19
17,10,13,9,0.13,0.19
17,10,13,10,0.14,0.19
17,10,14,1,0.1,0.15
17,10,14,2,0.11,0.16
17,10,14,3,0.1,0.16
17,10,14,4,0.11,0.18
17,10,14,5,0.12,0.17
17,10,14,6,0.12,0.19
17,10,14,7,0.13,0.18
17,10,14,8,0.12,0.19
17,10,14,9,0.14,0.19
17,10,14,10,0.14,0.21
17,10,15,1,0.1,0.16
17,10,15,2,0.1,0.17
17,10,15,3,0.11,0.18
17,10,15,4,0.12,0.18
17,10,15,5,0.12,0.18
17,10,15,6,0.12,0.2
17,10,15,7,0.12,0.2
17,10,15,8,0.13,0.2
17,10,15,9,0.13,0.21
17,10,15,10,0.14,0.21
17,10,16,1,0.09,0.15
17,10,16,2,0.11,0.16
17,10,16,3,0.11,0.17
17,10,16,4,0.11,0.18
17,10,16,5,0.12,0.19
17,10,16,6,0.12,0.2
17,10,16,7,0.13,0.21
17,10,16,8,0.13,0.22
17,10,16,9,0.14,0.21
17,10,16,10,0.13,0.22
17,10,17,1,0.09,0.17
17,10,17,2,0.1,0.17
17,10,17,3,0.11,0.18
17,10,17,4,0.11,0.19
17,10,17,5,0.12,0.2
17,10,17,6,0.12,0.2
17,10,17,7,0.12,0.21
17,10,17,8,0.14,0.22
17,10,17,9,0.13,0.22
17,10,17,10,0.13,0.22
17,11,9,1,0.1,0.14
17,11,9,2,0.11,0.14
17,11,9,3,0.11,0.14
17,11,9,4,0.12,0.14
17,11,9,5,0.12,0.14
17,11,9,6,0.12,0.16
17,11,9,7,0.13,0.15
17,11,9,8,0.14,0.16
17,11,9,9,0.13,0.17
17,11,9,10,0.14,0.17
17,11,10,1,0.1,0.14
17,11,10,2,0.1,0.15
17,11,10,3,0.11,0.15
17,11,10,4,0.12,0.15
17,11,10,5,0.12,0.15
17,11,10,6,0.12,0.15
17,11,10,7,0.13,0.16
17,11,10,8,0.13,0.16
17,11,10,9,0.13,0.16
17,11,10,10,0.14,0.16
17,11,11,1,0.1,0.15
17,11,11,2,0.11,0.14
17,11,11,3,0.11,0.15
17,11,11,4,0.11,0.15
17,11,11,5,0.12,0.16
17,11,11,6,0.12,0.16
17,11,11,7,0.13,0.16
17,11,11,8,0.13,0.17
17,11,11,9,0.14,0.18
17,11,11,10,0.13,0.17
17,11,12,1,0.1,0.15
17,11,12,2,0.11,0.15
17,11,12,3,0.11,0.16
17,11,12,4,0.11,0.16
17,11,12,5,0.12,0.17
17,11,12,6,0.12,0.17
17,11,12,7,0.13,0.18
17,11,12,8,0.13,0.18
17,11,12,9,0.13,0.19
17,11,12,10,0.14,0.18
17,11,13,1,0.1,0.15
17,11,13,2,0.1,0.16
17,11,13,3,0.11,0.16
17,11,13,4,0.11,0.15
17,11,13,5,0.12,0.18
17,11,13,6,0.12,0.17
17,11,13,7,0.13,0.18
17,11,13,8,0.13,0.19
17,11,13,9,0.13,0.23
17,11,13,10,0.14,0.19
17,11,14,1,0.1,0.16
17,11,14,2,0.1,0.16
17,11,14,3,0.11,0.17
17,11,14,4,0.12,0.18
17,11,14,5,0.12,0.18
17,11,14,6,0.12,0.19
17,11,14,7,0.13,0.19
17,11,14,8,0.14,0.2
17,11,14,9,0.13,0.2
17,11,14,10,0.13,0.19
17,11,15,1,0.1,0.16
17,11,15,2,0.1,0.17
17,11,15,3,0.11,0.16
17,11,15,4,0.11,0.17
17,11,15,5,0.12,0.17
17,11,15,6,0.12,0.19
17,11,15,7,0.13,0.19
17,11,15,8,0.13,0.2
17,11,15,9,0.13,0.21
17,11,15,10,0.15,0.21
17,11,16,1,0.09,0.17
17,11,16,2,0.11,0.17
17,11,16,3,0.11,0.18
17,11,16,4,0.12,0.19
17,11,16,5,0.12,0.19
17,11,16,6,0.12,0.2
17,11,16,7,0.13,0.2
17,11,16,8,0.13,0.2
17,11,16,9,0.14,0.22
17,11,16,10,0.14,0.23
17,11,17,1,0.1,0.17
17,11,17,2,0.11,0.18
17,11,17,3,0.11,0.18
17,11,17,4,0.11,0.19
17,11,17,5,0.12,0.19
17,11,17,6,0.13,0.2
17,11,17,7,0.13,0.23
17,11,17,8,0.12,0.21
17,11,17,9,0.14,0.22
17,11,17,10,0.13,0.24
17,12,9,1,0.1,0.14
17,12,9,2,0.11,0.14
17,12,9,3,0.11,0.14
17,12,9,4,0.12,0.14
17,12,9,5,0.13,0.18
17,12,9,6,0.13,0.16
17,12,9,7,0.13,0.16
17,12,9,8,0.14,0.17
17,12,9,9,0.14,0.2
17,12,9,10,0.14,0.2
17,12,10,1,0.1,0.14
17,12,10,2,0.1,0.14
17,12,10,3,0.11,0.14
17,12,10,4,0.12,0.15
17,12,10,5,0.13,0.15
17,12,10,6,0.12,0.15
17,12,10,7,0.12,0.15
17,12,10,8,0.13,0.16
17,12,10,9,0.13,0.16
17,12,10,10,0.13,0.17
17,12,11,1,0.1,0.14
17,12,11,2,0.11,0.15
17,12,11,3,0.11,0.15
17,12,11,4,0.12,0.15
17,12,11,5,0.12,0.17
17,12,11,6,0.12,0.16
17,12,11,7,0.13,0.17
17,12,11,8,0.14,0.17
17,12,11,9,0.14,0.17
17,12,11,10,0.14,0.19
17,12,12,1,0.1,0.15
17,12,12,2,0.1,0.14
17,12,12,3,0.1,0.15
17,12,12,4,0.12,0.17
17,12,12,5,0.12,0.16
17,12,12,6,0.13,0.17
17,12,12,7,0.13,0.18
17,12,12,8,0.13,0.18
17,12,12,9,0.14,0.18
17,12,12,10,0.14,0.19
17,12,13,1,0.1,0.15
17,12,13,2,0.1,0.15
17,12,13,3,0.11,0.17
17,12,13,4,0.12,0.17
17,12,13,5,0.13,0.17
17,12,13,6,0.13,0.18
17,12,13,7,0.13,0.19
17,12,13,8,0.14,0.18
17,12,13,9,0.13,0.19
17,12,13,10,0.14,0.2
17,12,14,1,0.1,0.15
17,12,14,2,0.11,0.16
17,12,14,3,0.11,0.17
17,12,14,4,0.11,0.17
17,12,14,5,0.12,0.19
17,12,14,6,0.13,0.19
17,12,14,7,0.14,0.19
17,12,14,8,0.14,0.2
17,12,14,9,0.14,0.19
17,12,14,10,0.14,0.2
17,12,15,1,0.1,0.16
17,12,15,2,0.11,0.17
17,12,15,3,0.11,0.18
17,12,15,4,0.12,0.18
17,12,15,5,0.12,0.19
17,12,15,6,0.13,0.2
17,12,15,7,0.13,0.21
17,12,15,8,0.14,0.2
17,12,15,9,0.14,0.21
17,12,15,10,0.15,0.21
17,12,16,1,0.09,0.17
17,12,16,2,0.11,0.17
17,12,16,3,0.11,0.17
17,12,16,4,0.11,0.18
17,12,16,5,0.12,0.19
17,12,16,6,0.12,0.2
17,12,16,7,0.13,0.19
17,12,16,8,0.13,0.2
17,12,16,9,0.13,0.21
17,12,16,10,0.14,0.21
17,12,17,1,0.09,0.16
17,12,17,2,0.11,0.18
17,12,17,3,0.11,0.18
17,12,17,4,0.12,0.19
17,12,17,5,0.12,0.2
17,12,17,6,0.12,0.2
17,12,17,7,0.13,0.22
17,12,17,8,0.14,0.22
17,12,17,9,0.14,0.21
17,12,17,10,0.14,0.23
17,13,9,1,0.1,0.13
17,13,9,2,0.11,0.14
17,13,9,3,0.12,0.14
17,13,9,4,0.12,0.14
17,13,9,5,0.13,0.15
17,13,9,6,0.13,0.16
17,13,9,7,0.14,0.16
17,13,9,8,0.14,0.17
17,13,9,9,0.15,0.17
17,13,9,10,0.15,0.16
17,13,10,1,0.1,0.14
17,13,10,2,0.1,0.14
17,13,10,3,0.11,0.14
17,13,10,4,0.12,0.14
17,13,10,5,0.13,0.16
17,13,10,6,0.13,0.16
17,13,10,7,0.13,0.17
17,13,10,8,0.14,0.17
17,13,10,9,0.15,0.17
17,13,10,10,0.14,0.16
17,13,11,1,0.1,0.14
17,13,11,2,0.11,0.15
17,13,11,3,0.11,0.16
17,13,11,4,0.12,0.15
17,13,11,5,0.12,0.16
17,13,11,6,0.13,0.16
17,13,11,7,0.14,0.18
17,13,11,8,0.14,0.17
17,13,11,9,0.14,0.18
17,13,11,10,0.15,0.18
17,13,12,1,0.09,0.15
17,13,12,2,0.1,0.15
17,13,12,3,0.11,0.16
17,13,12,4,0.12,0.16
17,13,12,5,0.12,0.16
17,13,12,6,0.13,0.17
17,13,12,7,0.14,0.17
17,13,12,8,0.14,0.18
17,13,12,9,0.15,0.18
17,13,12,10,0.15,0.18
17,13,13,1,0.1,0.15
17,13,13,2,0.11,0.16
17,13,13,3,0.11,0.16
17,13,13,4,0.11,0.17
17,13,13,5,0.13,0.16
17,13,13,6,0.13,0.17
17,13,13,7,0.13,0.18
17,13,13,8,0.13,0.19
17,13,13,9,0.14,0.19
17,13,13,10,0.15,0.19
17,13,14,1,0.1,0.16
17,13,14,2,0.1,0.16
17,13,14,3,0.11,0.17
17,13,14,4,0.12,0.17
17,13,14,5,0.12,0.18
17,13,14,6,0.13,0.19
17,13,14,7,0.13,0.2
17,13,14,8,0.14,0.19
17,13,14,9,0.14,0.19
17,13,14,10,0.14,0.21
17,13,15,1,0.1,0.16
17,13,15,2,0.1,0.18
17,13,15,3,0.11,0.17
17,13,15,4,0.12,0.18
17,13,15,5,0.12,0.2
17,13,15,6,0.13,0.2
17,13,15,7,0.13,0.19
17,13,15,8,0.14,0.21
17,13,15,9,0.13,0.21
17,13,15,10,0.13,0.2
17,13,16,1,0.1,0.17
17,13,16,2,0.11,0.17
17,13,16,3,0.11,0.17
17,13,16,4,0.12,0.18
17,13,16,5,0.12,0.19
17,13,16,6,0.12,0.2
17,13,16,7,0.13,0.2
17,13,16,8,0.13,0.21
17,13,16,9,0.14,0.22
17,13,16,10,0.14,0.23
17,13,17,1,0.09,0.16
17,13,17,2,0.11,0.17
17,13,17,3,0.13,0.25
17,13,17,4,0.12,0.26
17,13,17,5,0.13,0.2
17,13,17,6,0.13,0.21
17,13,17,7,0.14,0.29
17,13,17,8,0.14,0.23
17,13,17,9,0.15,0.31
17,13,17,10,0.15,0.32
17,14,9,1,0.1,0.14
17,14,9,2,0.11,0.13
17,14,9,3,0.11,0.14
17,14,9,4,0.13,0.14
17,14,9,5,0.13,0.15
17,14,9,6,0.13,0.16
17,14,9,7,0.14,0.16
17,14,9,8,0.14,0.16
17,14,9,9,0.15,0.17
17,14,9,10,0.15,0.16
17,14,10,1,0.1,0.14
17,14,10,2,0.11,0.15
17,14,10,3,0.12,0.14
17,14,10,4,0.12,0.15
17,14,10,5,0.12,0.15
17,14,10,6,0.13,0.16
17,14,10,7,0.14,0.16
17,14,10,8,0.14,0.17
17,14,10,9,0.15,0.17
17,14,10,10,0.15,0.17
17,14,11,1,0.1,0.14
17,14,11,2,0.1,0.15
17,14,11,3,0.12,0.16
17,14,11,4,0.12,0.2
17,14,11,5,0.12,0.16
17,14,11,6,0.14,0.17
17,14,11,7,0.14,0.16
17,14,11,8,0.15,0.17
17,14,11,9,0.15,0.19
17,14,11,10,0.15,0.18
17,14,12,1,0.1,0.15
17,14,12,2,0.11,0.16
17,14,12,3,0.12,0.16
17,14,12,4,0.12,0.16
17,14,12,5,0.12,0.17
17,14,12,6,0.13,0.17
17,14,12,7,0.14,0.17
17,14,12,8,0.13,0.18
17,14,12,9,0.15,0.19
17,14,12,10,0.15,0.19
17,14,13,1,0.1,0.15
17,14,13,2,0.11,0.16
17,14,13,3,0.11,0.16
17,14,13,4,0.12,0.17
17,14,13,5,0.13,0.18
17,14,13,6,0.13,0.18
17,14,13,7,0.13,0.19
17,14,13,8,0.14,0.19
17,14,13,9,0.15,0.28
17,14,13,10,0.15,0.26
17,14,14,1,0.1,0.15
17,14,14,2,0.11,0.17
17,14,14,3,0.11,0.17
17,14,14,4,0.12,0.17
17,14,14,5,0.12,0.17
17,14,14,6,0.13,0.19
17,14,14,7,0.14,0.2
17,14,14,8,0.15,0.19
17,14,14,9,0.15,0.2
17,14,14,10,0.15,0.2
17,14,15,1,0.1,0.16
17,14,15,2,0.11,0.16
17,14,15,3,0.11,0.16
17,14,15,4,0.11,0.17
17,14,15,5,0.13,0.19
17,14,15,6,0.13,0.19
17,14,15,7,0.13,0.19
17,14,15,8,0.14,0.2
17,14,15,9,0.14,0.2
17,14,15,10,0.15,0.2
17,14,16,1,0.09,0.16
17,14,16,2,0.1,0.17
17,14,16,3,0.12,0.17
17,14,16,4,0.12,0.17
17,14,16,5,0.13,0.18
17,14,16,6,0.13,0.2
17,14,16,7,0.13,0.2
17,14,16,8,0.19,0.19
17,14,16,9,0.14,0.22
17,14,16,10,0.14,0.2
17,14,17,1,0.1,0.17
17,14,17,2,0.1,0.17
17,14,17,3,0.11,0.17
17,14,17,4,0.11,0.19
17,14,17,5,0.12,0.21
17,14,17,6,0.13,0.2
17,14,17,7,0.14,0.2
17,14,17,8,0.14,0.2
17,14,17,9,0.14,0.22
17,14,17,10,0.14,0.21
17,15,9,1,0.1,0.13
17,15,9,2,0.11,0.14
17,15,9,3,0.12,0.14
17,15,9,4,0.13,0.15
17,15,9,5,0.12,0.15
17,15,9,6,0.13,0.15
17,15,9,7,0.15,0.16
17,15,9,8,0.14,0.16
17,15,9,9,0.14,0.15
17,15,9,10,0.14,0.17
17,15,10,1,0.1,0.14
17,15,10,2,0.11,0.14
17,15,10,3,0.12,0.14
17,15,10,4,0.12,0.15
17,15,10,5,0.13,0.15
17,15,10,6,0.14,0.16
17,15,10,7,0.14,0.16
17,15,10,8,0.14,0.17
17,15,10,9,0.15,0.17
17,15,10,10,0.15,0.18
17,15,11,1,0.1,0.14
17,15,11,2,0.1,0.14
17,15,11,3,0.11,0.15
17,15,11,4,0.11,0.15
17,15,11,5,0.12,0.17
17,15,11,6,0.14,0.16
17,15,11,7,0.14,0.17
17,15,11,8,0.15,0.17
17,15,11,9,0.14,0.17
17,15,11,10,0.15,0.18
17,15,12,1,0.1,0.15
17,15,12,2,0.11,0.16
17,15,12,3,0.11,0.15
17,15,12,4,0.12,0.15
17,15,12,5,0.12,0.15
17,15,12,6,0.13,0.16
17,15,12,7,0.14,0.17
17,15,12,8,0.14,0.18
17,15,12,9,0.15,0.19
17,15,12,10,0.15,0.18
17,15,13,1,0.1,0.15
17,15,13,2,0.11,0.16
17,15,13,3,0.11,0.16
17,15,13,4,0.11,0.17
17,15,13,5,0.13,0.17
17,15,13,6,0.13,0.18
17,15,13,7,0.14,0.18
17,15,13,8,0.14,0.19
17,15,13,9,0.15,0.2
17,15,13,10,0.16,0.21
17,15,14,1,0.1,0.16
17,15,14,2,0.1,0.16
17,15,14,3,0.11,0.17
17,15,14,4,0.12,0.17
17,15,14,5,0.12,0.18
17,15,14,6,0.13,0.18
17,15,14,7,0.14,0.2
17,15,14,8,0.14,0.2
17,15,14,9,0.15,0.2
17,15,14,10,0.15,0.21
17,15,15,1,0.1,0.16
17,15,15,2,0.11,0.16
17,15,15,3,0.11,0.22
17,15,15,4,0.12,0.18
17,15,15,5,0.13,0.19
17,15,15,6,0.14,0.25
17,15,15,7,0.15,0.26
17,15,15,8,0.15,0.33
17,15,15,9,0.16,0.27
17,15,15,10,0.16,0.22
17,15,16,1,0.1,0.16
17,15,16,2,0.11,0.17
17,15,16,3,0.11,0.17
17,15,16,4,0.13,0.18
17,15,16,5,0.14,0.19
17,15,16,6,0.13,0.26
17,15,16,7,0.14,0.21
17,15,16,8,0.15,0.22
17,15,16,9,0.15,0.22
17,15,16,10,0.16,0.27
17,15,17,1,0.1,0.17
17,15,17,2,0.11,0.18
17,15,17,3,0.11,0.24
17,15,17,4,0.12,0.19
17,15,17,5,0.13,0.2
17,15,17,6,0.13,0.28
17,15,17,7,0.14,0.28
17,15,17,8,0.14,0.29
17,15,17,9,0.15,0.23
17,15,17,10,0.15,0.3
17,16,9,1,0.1,0.13
17,16,9,2,0.11,0.13
17,16,9,3,0.12,0.14
17,16,9,4,0.12,0.14
17,16,9,5,0.13,0.18
17,16,9,6,0.14,0.19
17,16,9,7,0.15,0.23
17,16,9,8,0.16,0.2
17,16,9,9,0.17,0.24
17,16,9,10,0.17,0.21
17,16,10,1,0.1,0.13
17,16,10,2,0.11,0.14
17,16,10,3,0.12,0.14
17,16,10,4,0.12,0.15
17,16,10,5,0.13,0.18
17,16,10,6,0.14,0.2
17,16,10,7,0.14,0.24
17,16,10,8,0.15,0.17
17,16,10,9,0.16,0.22
17,16,10,10,0.15,0.22
17,16,11,1,0.1,0.14
17,16,11,2,0.11,0.15
17,16,11,3,0.11,0.15
17,16,11,4,0.12,0.15
17,16,11,5,0.13,0.16
17,16,11,6,0.14,0.16
17,16,11,7,0.14,0.21
17,16,11,8,0.16,0.26
17,16,11,9,0.15,0.27
17,16,11,10,0.16,0.28
17,16,12,1,0.1,0.15
17,16,12,2,0.11,0.14
17,16,12,3,0.12,0.16
17,16,12,4,0.13,0.16
17,16,12,5,0.13,0.21
17,16,12,6,0.15,0.23
17,16,12,7,0.15,0.17
17,16,12,8,0.15,0.18
17,16,12,9,0.16,0.24
17,16,12,10,0.17,0.24
17,16,13,1,0.1,0.15
17,16,13,2,0.11,0.15
17,16,13,3,0.12,0.16
17,16,13,4,0.13,0.16
17,16,13,5,0.13,0.17
17,16,13,6,0.14,0.18
17,16,13,7,0.14,0.18
17,16,13,8,0.14,0.19
17,16,13,9,0.14,0.19
17,16,13,10,0.16,0.19
17,16,14,1,0.1,0.15
17,16,14,2,0.11,0.17
17,16,14,3,0.12,0.17
17,16,14,4,0.12,0.22
17,16,14,5,0.12,0.22
17,16,14,6,0.14,0.24
17,16,14,7,0.14,0.24
17,16,14,8,0.14,0.29
17,16,14,9,0.14,0.21
17,16,14,10,0.15,0.2
17,16,15,1,0.1,0.16
17,16,15,2,0.11,0.17
17,16,15,3,0.12,0.17
17,16,15,4,0.12,0.18
17,16,15,5,0.13,0.18
17,16,15,6,0.13,0.18
17,16,15,7,0.14,0.19
17,16,15,8,0.14,0.2
17,16,15,9,0.15,0.2
17,16,15,10,0.15,0.22
17,16,16,1,0.1,0.16
17,16,16,2,0.11,0.16
17,16,16,3,0.12,0.18
17,16,16,4,0.12,0.18
17,16,16,5,0.13,0.2
17,16,16,6,0.13,0.2
17,16,16,7,0.14,0.21
17,16,16,8,0.15,0.21
17,16,16,9,0.15,0.22
17,16,16,10,0.16,0.22
17,16,17,1,0.1,0.17
17,16,17,2,0.11,0.17
17,16,17,3,0.11,0.18
17,16,17,4,0.12,0.19
17,16,17,5,0.13,0.2
17,16,17,6,0.13,0.2
17,16,17,7,0.14,0.21
17,16,17,8,0.15,0.21
17,16,17,9,0.15,0.2
17,16,17,10,0.16,0.24
17,17,9,1,0.1,0.14
17,17,9,2,0.11,0.13
17,17,9,3,0.12,0.14
17,17,9,4,0.12,0.14
17,17,9,5,0.13,0.15
17,17,9,6,0.13,0.16
17,17,9,7,0.15,0.16
17,17,9,8,0.16,0.16
17,17,9,9,0.15,0.17
17,17,9,10,0.16,0.16
17,17,10,1,0.1,0.14
17,17,10,2,0.11,0.14
17,17,10,3,0.12,0.15
17,17,10,4,0.13,0.16
17,17,10,5,0.13,0.16
17,17,10,6,0.15,0.16
17,17,10,7,0.15,0.16
17,17,10,8,0.16,0.17
17,17,10,9,0.16,0.16
17,17,10,10,0.16,0.17
17,17,11,1,0.1,0.14
17,17,11,2,0.11,0.15
17,17,11,3,0.12,0.15
17,17,11,4,0.13,0.16
17,17,11,5,0.14,0.16
17,17,11,6,0.14,0.18
17,17,11,7,0.14,0.17
17,17,11,8,0.15,0.17
17,17,11,9,0.15,0.17
17,17,11,10,0.16,0.18
17,17,12,1,0.1,0.14
17,17,12,2,0.11,0.15
17,17,12,3,0.12,0.16
17,17,12,4,0.12,0.16
17,17,12,5,0.13,0.17
17,17,12,6,0.13,0.17
17,17,12,7,0.14,0.18
17,17,12,8,0.15,0.18
17,17,12,9,0.14,0.19
17,17,12,10,0.16,0.18
17,17,13,1,0.1,0.15
17,17,13,2,0.11,0.15
17,17,13,3,0.11,0.15
17,17,13,4,0.12,0.16
17,17,13,5,0.13,0.17
17,17,13,6,0.14,0.17
17,17,13,7,0.15,0.18
17,17,13,8,0.15,0.19
17,17,13,9,0.15,0.19
17,17,13,10,0.15,0.24
17,17,14,1,0.1,0.16
17,17,14,2,0.11,0.16
17,17,14,3,0.12,0.16
17,17,14,4,0.12,0.17
17,17,14,5,0.13,0.18
17,17,14,6,0.14,0.18
17,17,14,7,0.14,0.19
17,17,14,8,0.15,0.2
17,17,14,9,0.15,0.19
17,17,14,10,0.15,0.2
17,17,15,1,0.1,0.16
17,17,15,2,0.11,0.16
17,17,15,3,0.12,0.17
17,17,15,4,0.12,0.18
17,17,15,5,0.13,0.17
17,17,15,6,0.13,0.19
17,17,15,7,0.14,0.2
17,17,15,8,0.15,0.19
17,17,15,9,0.15,0.21
17,17,15,10,0.14,0.21
17,17,16,1,0.1,0.16
17,17,16,2,0.11,0.16
17,17,16,3,0.12,0.17
17,17,16,4,0.12,0.18
17,17,16,5,0.13,0.19
17,17,16,6,0.14,0.2
17,17,16,7,0.15,0.2
17,17,16,8,0.14,0.21
17,17,16,9,0.16,0.22
17,17,16,10,0.15,0.22
17,17,17,1,0.1,0.16
17,17,17,2,0.11,0.18
17,17,17,3,0.12,0.18
17,17,17,4,0.12,0.18
17,17,17,5,0.12,0.19
17,17,17,6,0.14,0.24
17,17,17,7,0.14,0.21
17,17,17,8,0.15,0.21
17,17,17,9,0.15,0.23
17,17,17,10,0.15,0.23
18,1,18,1,0.09,0.16
18,1,18,2,0.09,0.18
18,1,18,3,0.09,0.19
18,1,18,4,0.1,0.2
18,1,18,5,0.09,0.2
18,1,18,6,0.1,0.21
18,1,18,7,0.1,0.22
18,1,18,8,0.1,0.22
18,1,18,9,0.1,0.23
18,1,18,10,0.1,0.23
18,2,17,1,0.09,0.16
18,2,17,2,0.09,0.17
18,2,17,3,0.1,0.18
18,2,17,4,0.1,0.19
18,2,17,5,0.1,0.2
18,2,17,6,0.1,0.2
18,2,17,7,0.1,0.21
18,2,17,8,0.1,0.21
18,2,17,9,0.1,0.21
18,2,17,10,0.11,0.23
18,2,18,1,0.09,0.16
18,2,18,2,0.09,0.18
18,2,18,3,0.1,0.19
18,2,18,4,0.1,0.19
18,2,18,5,0.1,0.19
18,2,18,6,0.1,0.21
18,2,18,7,0.11,0.23
18,2,18,8,0.11,0.22
18,2,18,9,0.1,0.23
18,2,18,10,0.11,0.23
18,3,16,1,0.09,0.16
18,3,16,2,0.09,0.17
18,3,16,3,0.1,0.17
18,3,16,4,0.1,0.18
18,3,16,5,0.1,0.19
18,3,16,6,0.1,0.2
18,3,16,7,0.1,0.21
18,3,16,8,0.11,0.21
18,3,16,9,0.11,0.2
18,3,16,10,0.11,0.22
18,3,17,1,0.09,0.17
18,3,17,2,0.09,0.17
18,3,17,3,0.1,0.18
18,3,17,4,0.1,0.19
18,3,17,5,0.1,0.19
18,3,17,6,0.1,0.2
18,3,17,7,0.1,0.21
18,3,17,8,0.11,0.2
18,3,17,9,0.11,0.22
18,3,17,10,0.11,0.23
18,3,18,1,0.09,0.17
18,3,18,2,0.09,0.17
18,3,18,3,0.1,0.18
18,3,18,4,0.1,0.2
18,3,18,5,0.1,0.21
18,3,18,6,0.1,0.21
18,3,18,7,0.11,0.22
18,3,18,8,0.11,0.23
18,3,18,9,0.11,0.21
18,3,18,10,0.11,0.23
18,4,15,1,0.09,0.16
18,4,15,2,0.1,0.17
18,4,15,3,0.1,0.17
18,4,15,4,0.1,0.18
18,4,15,5,0.1,0.18
18,4,15,6,0.11,0.19
18,4,15,7,0.11,0.2
18,4,15,8,0.11,0.19
18,4,15,9,0.11,0.21
18,4,15,10,0.12,0.21
18,4,16,1,0.09,0.16
18,4,16,2,0.1,0.17
18,4,16,3,0.1,0.17
18,4,16,4,0.1,0.18
18,4,16,5,0.1,0.2
18,4,16,6,0.1,0.2
18,4,16,7,0.11,0.2
18,4,16,8,0.11,0.21
18,4,16,9,0.11,0.21
18,4,16,10,0.11,0.22
18,4,17,1,0.09,0.16
18,4,17,2,0.1,0.18
18,4,17,3,0.1,0.18
18,4,17,4,0.1,0.19
18,4,17,5,0.1,0.2
18,4,17,6,0.11,0.19
18,4,17,7,0.11,0.2
18,4,17,8,0.11,0.21
18,4,17,9,0.11,0.22
18,4,17,10,0.12,0.22
18,4,18,1,0.09,0.17
18,4,18,2,0.1,0.18
18,4,18,3,0.1,0.18
18,4,18,4,0.1,0.19
18,4,18,5,0.1,0.2
18,4,18,6,0.1,0.21
18,4,18,7,0.11,0.22
18,4,18,8,0.11,0.22
18,4,18,9,0.11,0.24
18,4,18,10,0.11,0.23
18,5,14,1,0.09,0.15
18,5,14,2,0.1,0.16
18,5,14,3,0.1,0.16
18,5,14,4,0.1,0.18
18,5,14,5,0.1,0.17
18,5,14,6,0.11,0.18
18,5,14,7,0.11,0.19
18,5,14,8,0.11,0.2
18,5,14,9,0.12,0.21
18,5,14,10,0.12,0.21
18,5,15,1,0.09,0.16
18,5,15,2,0.1,0.17
18,5,15,3,0.1,0.17
18,5,15,4,0.11,0.17
18,5,15,5,0.1,0.17
18,5,15,6,0.11,0.18
18,5,15,7,0.11,0.2
18,5,15,8,0.11,0.2
18,5,15,9,0.12,0.21
18,5,15,10,0.13,0.22
18,5,16,1,0.09,0.16
18,5,16,2,0.1,0.16
18,5,16,3,0.1,0.18
18,5,16,4,0.11,0.18
18,5,16,5,0.13,0.2
18,5,16,6,0.12,0.21
18,5,16,7,0.11,0.27
18,5,16,8,0.12,0.22
18,5,16,9,0.12,0.29
18,5,16,10,0.12,0.29
18,5,17,1,0.09,0.17
18,5,17,2,0.1,0.16
18,5,17,3,0.1,0.18
18,5,17,4,0.1,0.19
18,5,17,5,0.11,0.2
18,5,17,6,0.11,0.2
18,5,17,7,0.11,0.21
18,5,17,8,0.12,0.22
18,5,17,9,0.11,0.23
18,5,17,10,0.12,0.22
18,5,18,1,0.09,0.17
18,5,18,2,0.1,0.18
18,5,18,3,0.1,0.18
18,5,18,4,0.1,0.19
18,5,18,5,0.11,0.2
18,5,18,6,0.11,0.2
18,5,18,7,0.11,0.22
18,5,18,8,0.11,0.23
18,5,18,9,0.12,0.23
18,5,18,10,0.12,0.24
18,6,13,1,0.09,0.15
18,6,13,2,0.1,0.15
18,6,13,3,0.1,0.16
18,6,13,4,0.1,0.16
18,6,13,5,0.11,0.17
18,6,13,6,0.11,0.18
18,6,13,7,0.11,0.17
18,6,13,8,0.12,0.18
18,6,13,9,0.12,0.2
18,6,13,10,0.13,0.2
18,6,14,1,0.09,0.16
18,6,14,2,0.1,0.16
18,6,14,3,0.11,0.17
18,6,14,4,0.11,0.17
18,6,14,5,0.11,0.17
18,6,14,6,0.11,0.18
18,6,14,7,0.11,0.19
18,6,14,8,0.12,0.2
18,6,14,9,0.12,0.19
18,6,14,10,0.13,0.21
18,6,15,1,0.09,0.15
18,6,15,2,0.1,0.16
18,6,15,3,0.1,0.16
18,6,15,4,0.1,0.18
18,6,15,5,0.11,0.18
18,6,15,6,0.11,0.18
18,6,15,7,0.11,0.19
18,6,15,8,0.12,0.2
18,6,15,9,0.12,0.2
18,6,15,10,0.12,0.21
18,6,16,1,0.09,0.17
18,6,16,2,0.09,0.17
18,6,16,3,0.1,0.18
18,6,16,4,0.11,0.18
18,6,16,5,0.11,0.19
18,6,16,6,0.11,0.2
18,6,16,7,0.11,0.21
18,6,16,8,0.12,0.21
